url,name,ticker,address,sector,price,trend,month_return,month_return_pct,Company Type,Listing Status,Industry Sector,Investment Sector,Ticker,Exchange,Previous Day Close,Current Day High & Low,Day's Volume,30 Day Average Volume,52 Week High & Low,Market Cap,Prev. Quarter Dividend,Yield,Prev. Quarter FFO
https://www.reit.com/investing/reit-directory/ellington-residential-mortgage-reit,Ellington Residential Mortgage REIT,EARN,"Old Greenwich, Connecticut",Mortgage,$11.49,up,0.90,0.09%,REIT,Public,Mortgage,Mortgage,EARN,"New York Stock Exchange, Inc. (NYSE)",$11.43,$11.49 - $11.37,"61,281","67,178",$15.40 - $10.36,$144.89 mil,$0.37,12.95,$37.53 mil
https://www.reit.com/investing/reit-directory/lexington-realty-trust,Lexington Realty Trust,LXP,"New York, New York",Diversified,$8.90,up,0.92,0.12%,REIT,Public,Diversified,Equity,LXP,"New York Stock Exchange, Inc. (NYSE)",$8.81,$8.84 - $8.72,"1,442,889","1,182,553",$10.59 - $7.65,$2.13 bil,$0.18,8.06,$225.84 mil
https://www.reit.com/investing/reit-directory/empire-state-realty-trust,Empire State Realty Trust,ESRT,"New York, New York",Office,$16.88,up,0.78,0.05%,REIT,Public,Office,Equity,ESRT,"New York Stock Exchange, Inc. (NYSE)",$16.43,$16.47 - $16.13,"1,966,136","1,313,132",$21.07 - $15.27,$2.94 bil,$0.11,2.56,$256.13 mil
https://www.reit.com/investing/reit-directory/rayonier-inc,Rayonier Inc.,RYN,"Wildlight, Florida",Timberlands,$33.70,up,0.82,0.03%,REIT,Public,Timberlands,Equity,RYN,"New York Stock Exchange, Inc. (NYSE)",$31.77,$31.84 - $30.33,"639,092","536,253",$39.55 - $27.80,$4.36 bil,$0.27,3.40,$262.96 mil
https://www.reit.com/investing/reit-directory/hospitality-properties-trust,Hospitality Properties Trust,HPT,"Newton, Massachusetts",Lodging / Resorts,$27.08,up,0.64,0.02%,REIT,Public,Lodging/Resorts,Equity,HPT,NASDAQ (NASDAQ),$26.64,$26.64 - $26.11,"522,362","615,894",$31.09 - $23.94,$4.45 bil,$0.53,7.96,$556.78 mil
https://www.reit.com/investing/reit-directory/taubman-centers-inc,"Taubman Centers, Inc.",TCO,"Bloomfield Hills, Michigan",Retail,$53.30,up,0.82,0.02%,REIT,Public,Retail,Equity,TCO,"New York Stock Exchange, Inc. (NYSE)",$53.30,$53.55 - $52.63,"767,261","536,874",$66.39 - $46.30,$3.25 bil,$0.66,4.92,$367.16 mil
https://www.reit.com/investing/reit-directory/alexander-baldwin-inc,"Alexander & Baldwin, Inc.",ALEX,"Honolulu, Hawaii",Diversified,$22.10,up,0.82,0.04%,REIT,Public,Diversified,Equity,ALEX,NYSE American (NYSEMKT),$20.36,$20.46 - $19.57,"277,927","306,756",$46.87 - $19.31,$1.59 bil,$0.00,0.00,$70.10 mil
https://www.reit.com/investing/reit-directory/duke-realty-corporation,Duke Realty Corporation,DRE,"Indianapolis, Indiana",Industrial,$31.00,up,0.82,0.03%,REIT,Public,Industrial,Equity,DRE,"New York Stock Exchange, Inc. (NYSE)",$28.83,$28.83 - $28.37,"2,304,743","1,883,273",$30.14 - $24.52,$11.21 bil,$0.22,2.98,$587.11 mil
https://www.reit.com/investing/reit-directory/gladstone-land-corporation,Gladstone Land Corporation,LAND,"Mc Lean, Virginia",Specialty,$13.86,up,0.81,0.07%,REIT,Public,Specialty,Equity,LAND,NASDAQ (NASDAQ),$13.27,$13.68 - $13.25,"151,790","69,634",$14.09 - $11.28,$222.74 mil,,4.02,$7.62 mil
https://www.reit.com/investing/reit-directory/global-medical-reit,Global Medical REIT,GMRE,"Bethesda, Maryland",Health care,N/A,up,0.78,0.09%,REIT,Public,Health care,Equity,GMRE,NYSE American (NYSEMKT),$9.89,$9.96 - $9.68,"88,947","81,309",$9.92 - $6.50,$0.00,$0.20,8.09,$13.31 mil
https://www.reit.com/investing/reit-directory/mack-cali-realty-corporation,Mack-Cali Realty Corporation,CLI,"Jersey City, New Jersey",Diversified,$23.02,up,1.68,0.08%,REIT,Public,Diversified,Equity,CLI,"New York Stock Exchange, Inc. (NYSE)",$21.86,$21.96 - $21.43,"1,050,198","561,433",$27.62 - $16.23,$2.08 bil,$0.20,3.66,$239.72 mil
https://www.reit.com/investing/reit-directory/invesco-mortgage-capital-inc,Invesco Mortgage Capital Inc.,IVR,"Atlanta, Georgia",Mortgage,$16.10,up,0.76,0.05%,REIT,Public,Mortgage,Mortgage,IVR,"New York Stock Exchange, Inc. (NYSE)",$15.61,$15.69 - $15.49,"754,488","817,984",$18.64 - $14.58,$1.80 bil,$0.42,10.76,$331.39 mil
https://www.reit.com/investing/reit-directory/bluerock-residential-growth-reit-inc,"Bluerock Residential Growth REIT, Inc.",BRG,"New York, New York",Residential,$9.55,up,0.68,0.07%,REIT,Public,Residential,Equity,BRG,"New York Stock Exchange, Inc. (NYSE)",$9.76,$9.80 - $9.48,"153,738","119,014",$13.69 - $7.24,$227.12 mil,,6.66,$39.09 mil
https://www.reit.com/investing/reit-directory/kilroy-realty-corporation,Kilroy Realty Corporation,KRC,"Los Angeles, California",Office,$73.75,up,0.63,0.01%,REIT,Public,Office,Equity,KRC,"New York Stock Exchange, Inc. (NYSE)",$71.11,$71.53 - $70.13,"962,690","563,261",$77.34 - $63.72,$7.43 bil,$0.46,2.56,$358.85 mil
https://www.reit.com/investing/reit-directory/xenia-hotels-resorts-inc,"Xenia Hotels & Resorts, Inc.",XHR,"Orlando, Florida",Lodging / Resorts,$23.82,up,0.60,0.03%,REIT,Public,Lodging/Resorts,Equity,XHR,"New York Stock Exchange, Inc. (NYSE)",$20.32,$20.39 - $19.82,"920,672","511,854",$25.74 - $19.10,$2.68 bil,$0.28,5.41,$217.51 mil
https://www.reit.com/investing/reit-directory/acadia-realty-trust,Acadia Realty Trust,AKR,"Rye, New York",Retail,N/A,up,1.68,0.06%,REIT,Public,Retail,Equity,AKR,"New York Stock Exchange, Inc. (NYSE)",$28.92,$28.99 - $28.44,"371,506","469,725",$30.46 - $21.91,$0.00,$0.27,3.87,$121.65 mil
https://www.reit.com/investing/reit-directory/gladstone-commercial-corporation,Gladstone Commercial Corporation,GOOD,"McLean, Virginia",Diversified,$20.15,up,0.63,0.03%,REIT,Public,Diversified,Equity,GOOD,NASDAQ (NASDAQ),$19.25,$19.30 - $19.05,"114,353","94,536",$23.13 - $16.83,$596.69 mil,,7.79,$52.50 mil
https://www.reit.com/investing/reit-directory/saul-centers-inc,"Saul Centers, Inc.",BFS,"Bethesda, Maryland",Retail,$52.94,up,1.72,0.03%,REIT,Public,Retail,Equity,BFS,"New York Stock Exchange, Inc. (NYSE)",$53.03,$53.46 - $51.87,"29,287","49,696",$65.30 - $47.50,$1.20 bil,$0.52,4.00,$110.26 mil
https://www.reit.com/investing/reit-directory/brixmor-property-group-inc,Brixmor Property Group Inc.,BRX,"New York, New York",Retail,$17.58,up,1.65,0.11%,REIT,Public,Retail,Equity,BRX,"New York Stock Exchange, Inc. (NYSE)",$16.78,$16.87 - $16.54,"2,478,439","3,739,129",$20.00 - $13.98,$5.28 bil,$0.28,6.67,$626.60 mil
https://www.reit.com/investing/reit-directory/tier-reit,TIER REIT ,TIER,"Dallas, Texas",Office,$24.00,up,1.67,0.08%,REIT,Public,Office,Equity,TIER,"New York Stock Exchange, Inc. (NYSE)",$23.38,$23.47 - $22.98,"253,205","256,123",$24.49 - $17.24,$1.29 bil,$0.18,3.08,$190.66 mil
https://www.reit.com/investing/reit-directory/vici-properties-inc,"VICI Properties, Inc.",VICI,"Las Vegas, Nevada",Specialty,$24.00,up,0.37,0.02%,REIT,Public,Specialty,Equity,VICI,"New York Stock Exchange, Inc. (NYSE)",$21.89,$22.07 - $21.42,"4,183,917","6,667,728",$22.99 - $0.00,$9.71 bil,$0.29,4.32,$44.92 mil
https://www.reit.com/investing/reit-directory/piedmont-office-realty-trust-inc,"Piedmont Office Realty Trust, Inc.",PDM,"Atlanta, Georgia",Office,N/A,up,0.43,0.02%,REIT,Public,Office,Equity,PDM,"New York Stock Exchange, Inc. (NYSE)",$18.73,$18.86 - $18.59,"1,140,710","916,745",$21.42 - $16.78,$0.00,$0.21,4.48,$264.32 mil
https://www.reit.com/investing/reit-directory/blackstone-mortgage-trust-inc,"Blackstone Mortgage Trust, Inc.",BXMT,"New York, New York",Mortgage,$35.80,up,1.64,0.05%,REIT,Public,Mortgage,Mortgage,BXMT,"New York Stock Exchange, Inc. (NYSE)",$35.27,$35.27 - $34.81,"1,549,586","1,506,831",$35.44 - $29.80,$4.33 bil,$0.62,7.03,$225.61 mil
https://www.reit.com/investing/reit-directory/rexford-industrial-realty-inc,"Rexford Industrial Realty, Inc.",REXR,"Los Angeles, California",Industrial,N/A,up,1.66,0.05%,REIT,Public,Industrial,Equity,REXR,"New York Stock Exchange, Inc. (NYSE)",$32.84,$32.82 - $32.20,"1,099,018","696,870",$33.30 - $26.40,$0.00,$0.16,1.95,$77.32 mil
https://www.reit.com/investing/reit-directory/franklin-street-properties-corp,Franklin Street Properties Corp.,FSP,"Wakefield, Massachusetts",Office,$7.75,up,0.41,0.06%,REIT,Public,Office,Equity,FSP,"New York Stock Exchange, Inc. (NYSE)",$7.74,$7.77 - $7.49,"282,459","370,137",$11.30 - $6.96,$831.04 mil,$0.09,4.65,$112.28 mil
https://www.reit.com/investing/reit-directory/capstead-mortgage-corporation,Capstead Mortgage Corporation,CMO,"Dallas, Texas",Mortgage,$8.00,up,0.29,0.04%,REIT,Public,Mortgage,Mortgage,CMO,"New York Stock Exchange, Inc. (NYSE)",$7.67,$7.70 - $7.62,"1,107,092","1,217,648",$10.83 - $6.74,$727.42 mil,$0.11,5.74,$209.91 mil
https://www.reit.com/investing/reit-directory/mfa-financial-inc,"MFA Financial, Inc.",MFA,"New York, New York",Mortgage,$7.20,up,0.26,0.04%,REIT,Public,Mortgage,Mortgage,MFA,"New York Stock Exchange, Inc. (NYSE)",$7.17,$7.18 - $7.09,"3,565,179","2,949,264",$8.87 - $6.83,$3.24 bil,$0.20,11.16,$187.45 mil
https://www.reit.com/investing/reit-directory/apollo-commercial-re-finance-inc,"Apollo Commercial RE Finance, Inc.",ARI,"New York, New York",Mortgage,$19.11,up,0.40,0.02%,REIT,Public,Mortgage,Mortgage,ARI,"New York Stock Exchange, Inc. (NYSE)",$18.88,$18.90 - $18.63,"1,090,053","1,023,964",$19.52 - $17.70,$2.56 bil,$0.46,9.75,$168.57 mil
https://www.reit.com/investing/reit-directory/kite-realty-group-trust,Kite Realty Group Trust,KRG,"Indianapolis, Indiana",Retail,$17.00,up,1.64,0.11%,REIT,Public,Retail,Equity,KRG,"New York Stock Exchange, Inc. (NYSE)",$16.72,$16.78 - $16.52,"560,564","532,452",$21.38 - $14.18,$1.42 bil,$0.32,7.60,$193.41 mil
https://www.reit.com/investing/reit-directory/paramount-group-inc,"Paramount Group, Inc.",PGRE,"New York, New York",Office,$14.33,up,0.37,0.03%,REIT,Public,Office,Equity,PGRE,"New York Stock Exchange, Inc. (NYSE)",$14.47,$14.50 - $14.19,"2,737,020","2,055,518",$16.60 - $13.86,$3.40 bil,$0.10,2.76,$239.47 mil
https://www.reit.com/investing/reit-directory/infrareit-inc,"InfraREIT, Inc.",HIFR,"Dallas, Texas",Infrastructure,N/A,up,0.32,0.02%,REIT,Public,Infrastructure,Equity,HIFR,"New York Stock Exchange, Inc. (NYSE)",$21.28,$21.29 - $21.13,"222,037","621,043",$23.19 - $17.79,$0.00,$0.25,4.70,$127.84 mil
https://www.reit.com/investing/reit-directory/western-asset-mortgage-capital-corporation,Western Asset Mortgage Capital Corporation,WMC,"Pasadena, California",Mortgage,$10.28,up,0.23,0.02%,REIT,Public,Mortgage,Mortgage,WMC,"New York Stock Exchange, Inc. (NYSE)",$10.10,$10.11 - $10.01,"349,782","321,162",$11.33 - $8.80,$494.63 mil,$0.31,12.28,$64.47 mil
https://www.reit.com/investing/reit-directory/global-net-lease,Global Net Lease,GNL,"New York, New York",Retail,$20.25,up,0.23,0.01%,REIT,Public,Retail,Equity,GNL,"New York Stock Exchange, Inc. (NYSE)",$20.21,$20.28 - $19.89,"714,527","806,322",$22.59 - $15.64,$1.54 bil,,10.54,$144.25 mil
https://www.reit.com/investing/reit-directory/american-homes-4-rent,American Homes 4 Rent,AMH,"Agoura Hills, California",Residential,N/A,up,0.25,0.01%,REIT,Public,Residential,Equity,AMH,NYSE American (NYSEMKT),$21.06,$21.33 - $20.85,"1,663,492","2,301,056",$23.24 - $18.73,$0.00,$0.05,0.95,$409.95 mil
https://www.reit.com/investing/reit-directory/lasalle-hotel-properties,LaSalle Hotel Properties,LHO,"Bethesda, Maryland",Lodging / Resorts,N/A,up,0.24,0.01%,REIT,Public,Lodging/Resorts,Equity,LHO,"New York Stock Exchange, Inc. (NYSE)",$32.06,$0.00 - $0.00,0,"2,410,985",$35.64 - $24.41,$0.00,$0.23,0.00,$386.94 mil
https://www.reit.com/investing/reit-directory/easterly-government-properties,Easterly Government Properties,DEA,"Washington, District of Columbia",Office,$20.17,up,0.31,0.02%,REIT,Public,Office,Equity,DEA,"New York Stock Exchange, Inc. (NYSE)",$18.50,$18.59 - $18.31,"238,240","395,957",$22.09 - $17.52,$1.47 bil,$0.26,5.62,$53.23 mil
https://www.reit.com/investing/reit-directory/consolidated-tomoka-land,Consolidated-Tomoka Land,CTO,"Daytona Beach, Florida",Retail,N/A,up,0.30,0.01%,REOC,Public,Retail,Equity,CTO,"New York Stock Exchange, Inc. (NYSE)",$58.81,$58.62 - $58.25,"7,468","9,127",$67.58 - $53.15,$0.00,$0.08,0.54,$46.35 mil
https://www.reit.com/investing/reit-directory/diamondrock-hospitality-company,DiamondRock Hospitality Company,DRH,"Bethesda, Maryland",Lodging / Resorts,N/A,up,0.22,0.02%,REIT,Public,Lodging/Resorts,Equity,DRH,"New York Stock Exchange, Inc. (NYSE)",$10.31,$10.36 - $10.04,"3,945,139","3,131,297",$12.95 - $9.97,$0.00,$0.13,4.85,$205.73 mil
https://www.reit.com/investing/reit-directory/forest-city-realty-trust-inc,"Forest City Realty Trust, Inc.",FCE.A,"Cleveland, Ohio",Diversified,N/A,up,0.17,0.01%,REIT,Public,Diversified,Equity,FCE.A,"New York Stock Exchange, Inc. (NYSE)",$25.34,$25.36 - $25.33,"6,055,069","3,548,298",$26.20 - $19.57,$0.00,$0.18,0.00,$547.43 mil
https://www.reit.com/investing/reit-directory/uniti-group-inc,Uniti Group Inc.,UNIT,"Little Rock, Arkansas",Infrastructure,$20.10,up,0.19,0.01%,REIT,Public,Infrastructure,Equity,UNIT,NASDAQ (NASDAQ),$19.48,$19.86 - $19.25,"1,091,683","1,512,800",$26.39 - $14.17,$3.60 bil,$0.60,12.32,$411.49 mil
https://www.reit.com/investing/reit-directory/istar,IStar,STAR,"New York, New York",Mortgage,$12.00,up,0.16,0.02%,REIT,Public,Mortgage,Equity,STAR,"New York Stock Exchange, Inc. (NYSE)",$10.54,$10.67 - $10.47,"400,043","568,588",$12.24 - $9.91,$815.86 mil,$0.09,3.42,$229.52 mil
https://www.reit.com/investing/reit-directory/cousins-properties,Cousins Properties,CUZ,"Atlanta, Georgia",Office,$9.98,up,0.16,0.02%,REIT,Public,Office,Equity,CUZ,"New York Stock Exchange, Inc. (NYSE)",$8.41,$8.38 - $8.21,"6,113,587","3,866,795",$9.83 - $8.19,$4.20 bil,$0.07,3.09,$414.35 mil
https://www.reit.com/investing/reit-directory/dynex-capital-inc,"Dynex Capital, Inc.",DX,"Glen Allen, Virginia",Mortgage,$6.08,up,0.15,0.03%,REIT,Public,Mortgage,Mortgage,DX,"New York Stock Exchange, Inc. (NYSE)",$6.00,$6.03 - $5.97,"578,748","420,368",$7.36 - $5.79,$362.91 mil,$0.18,12.00,$203.25 mil
https://www.reit.com/investing/reit-directory/armada-hoffler-properties-inc,"Armada Hoffler Properties, Inc.",AHH,"Virginia Beach, Virginia",Diversified,N/A,up,0.15,0.01%,REIT,Public,Diversified,Equity,AHH,"New York Stock Exchange, Inc. (NYSE)",$15.26,$15.28 - $15.10,"201,601","202,543",$16.10 - $12.73,$0.00,$0.20,5.24,$60.47 mil
https://www.reit.com/investing/reit-directory/summit-hotel-properties-inc,Summit Hotel Properties Inc.,INN,"Austin, Texas",Lodging / Resorts,$11.42,up,0.12,0.01%,REIT,Public,Lodging/Resorts,Equity,INN,"New York Stock Exchange, Inc. (NYSE)",$11.12,$11.17 - $10.93,"404,746","730,841",$19.09 - $10.75,$1.20 bil,$0.18,6.47,$151.07 mil
https://www.reit.com/investing/reit-directory/columbia-property-trust-inc,Columbia Property Trust Inc.,CXP,"Atlanta, Georgia",Office,$24.40,up,0.13,0.01%,REIT,Public,Office,Equity,CXP,"New York Stock Exchange, Inc. (NYSE)",$21.81,$21.84 - $21.31,"604,640","691,902",$24.23 - $19.61,$2.88 bil,$0.20,3.67,$269.53 mil
https://www.reit.com/investing/reit-directory/cedar-realty-trust-inc,"Cedar Realty Trust, Inc.",CDR,"Port Washington, New York",Retail,$3.89,,-0.05,-0.01%,REIT,Public,Retail,Equity,CDR,"New York Stock Exchange, Inc. (NYSE)",$3.62,$3.63 - $3.52,"619,947","372,802",$6.16 - $3.39,$354.80 mil,$0.05,5.52,$65.63 mil
https://www.reit.com/investing/reit-directory/urban-edge-properties,Urban Edge Properties,UE,"New York, New York",Retail,$19.36,up,0.08,0.00%,REIT,Public,Retail,Equity,UE,"New York Stock Exchange, Inc. (NYSE)",$19.88,$19.73 - $19.19,"764,139","814,590",$26.09 - $19.19,$2.21 bil,$0.22,4.43,$161.31 mil
https://www.reit.com/investing/reit-directory/industrial-logistics-properties-trust,Industrial Logistics Properties Trust,ILPT,"Newton, Massachusetts",Industrial,N/A,,-0.25,-0.01%,REIT,Public,Industrial,Equity,ILPT,NASDAQ (NASDAQ),$21.38,$21.48 - $20.81,"139,831","357,455",$24.21 - $0.00,$0.00,$0.33,6.17,$101.49 mil
https://www.reit.com/investing/reit-directory/investors-real-estate-trust,Investors Real Estate Trust,IRET,"Minot, North Dakota",Residential,$5.95,,-0.07,-0.01%,REIT,Public,Residential,Equity,IRET,"New York Stock Exchange, Inc. (NYSE)",$5.34,$5.33 - $5.26,"291,598","300,029",$6.72 - $4.65,$711.07 mil,$0.07,5.24,$57.46 mil
https://www.reit.com/investing/reit-directory/front-yard-residential-corporation,Front Yard Residential Corporation,RESI,"Christiansted, Virgin Islands",Residential,$10.00,,-0.34,-0.03%,REIT,Public,Residential,Equity,RESI,"New York Stock Exchange, Inc. (NYSE)",$9.70,$9.79 - $9.46,"567,212","986,068",$13.25 - $8.22,$536.30 mil,$0.15,6.19,$-39.57 mil
https://www.reit.com/investing/reit-directory/global-self-storage-inc,"Global Self Storage, Inc.",SELF,"New York, New York",Self-storage,N/A,,-0.10,-0.03%,REIT,Public,Self-storage,Equity,SELF,NASDAQ (NASDAQ),$3.90,$4.04 - $3.87,"17,712","17,140",$5.12 - $3.90,$0.00,$0.07,6.67,$1.60 mil
https://www.reit.com/investing/reit-directory/apple-hospitality-reit-inc,"Apple Hospitality REIT, Inc.",APLE,"Richmond, Virginia",Lodging / Resorts,$16.46,,-0.12,-0.01%,REIT,Public,Lodging/Resorts,Equity,APLE,"New York Stock Exchange, Inc. (NYSE)",$15.88,$15.93 - $15.58,"2,113,466","1,775,218",$20.12 - $15.62,$3.77 bil,,7.56,$395.69 mil
https://www.reit.com/investing/reit-directory/tpg-re-finance-trust-inc,"TPG RE Finance Trust, Inc.",TRTX,"New York, New York",Mortgage,$20.60,,-0.17,-0.01%,REIT,Public,Mortgage,Mortgage,TRTX,"New York Stock Exchange, Inc. (NYSE)",$19.55,$19.68 - $19.49,"221,745","204,698",$20.95 - $0.00,$1.38 bil,$0.43,8.80,$92.03 mil
https://www.reit.com/investing/reit-directory/exantas-capital-corp,Exantas Capital Corp.,XAN,"New York, New York",Mortgage,$11.50,,-0.10,-0.01%,REIT,Public,Mortgage,Mortgage,XAN,"New York Stock Exchange, Inc. (NYSE)",$10.92,$10.99 - $10.83,"412,989","150,266",$12.05 - $8.64,$364.10 mil,$0.15,5.49,$212.82 mil
https://www.reit.com/investing/reit-directory/sotherly-hotels-inc,Sotherly Hotels Inc.,SOHO,"Williamsburg, Virginia",Lodging / Resorts,N/A,,-0.09,-0.01%,REIT,Public,Lodging/Resorts,Equity,SOHO,NASDAQ (NASDAQ),$6.79,$6.85 - $6.76,"19,325","33,925",$7.48 - $5.84,$0.00,$0.13,7.36,$20.00 mil
https://www.reit.com/investing/reit-directory/seritage-growth-properties,Seritage Growth Properties,SRG,"New York, New York",Retail,$55.00,,-0.12,0.00%,REIT,Public,Retail,Equity,SRG,NYSE American (NYSEMKT),$38.15,$38.24 - $37.42,"243,863","380,964",$51.53 - $34.50,$2.06 bil,$0.25,2.62,$103.74 mil
https://www.reit.com/investing/reit-directory/ashford-hospitality-trust,Ashford Hospitality Trust,AHT,"Dallas, Texas",Lodging / Resorts,$4.96,,-0.28,-0.05%,REIT,Public,Lodging/Resorts,Equity,AHT,"New York Stock Exchange, Inc. (NYSE)",$4.87,$4.87 - $4.70,"405,027","436,160",$8.59 - $4.82,$501.15 mil,$0.12,9.86,$218.57 mil
https://www.reit.com/investing/reit-directory/american-finance-trust-inc,American Finance Trust Inc.,AFIN,"New York, New York",Retail,$13.49,,-0.41,-0.03%,REIT,Public,Retail,Equity,AFIN,NASDAQ (NASDAQ),$13.40,$13.73 - $13.00,"406,608","270,053",$17.76 - $0.00,$1.08 bil,$0.09,8.15,$114.77 mil
https://www.reit.com/investing/reit-directory/clipper-realty-inc,Clipper Realty Inc.,CLPR,"Brooklyn, New York",Residential,$14.00,,-0.64,-0.05%,REIT,Public,Residential,Equity,CLPR,NYSE American (NYSEMKT),$12.39,$12.58 - $12.30,"55,373","47,278",$14.25 - $7.72,$249.38 mil,$0.10,3.07,$17.14 mil
https://www.reit.com/investing/reit-directory/reven-housing-reit-inc,"Reven Housing REIT, Inc.",RVEN,"La Jolla, California",Residential,$3.44,,-0.66,-0.16%,REIT,Public,Residential,Equity,RVEN,NASDAQ (NASDAQ),$3.44,$3.42 - $3.35,713,"1,226",$6.74 - $2.58,$37.65 mil,$0.01,1.19,$0.87 mil
https://www.reit.com/investing/reit-directory/first-reit-new-jersey,First REIT of New Jersey,FREVS,"Hackensack, New Jersey",Diversified,N/A,,-0.70,-0.04%,REIT,Public,Diversified,Equity,FREVS,Over-the-Counter (OTC),$15.55,$0.00 - $0.00,0,668,$17.88 - $14.10,$0.00,$0.05,1.29,$8.38 mil
https://www.reit.com/investing/reit-directory/new-residential-investment-corporation,New Residential Investment Corporation,NRZ,"New York, New York",Mortgage,$17.45,,-0.63,-0.04%,REIT,Public,Mortgage,Mortgage,NRZ,"New York Stock Exchange, Inc. (NYSE)",$17.02,$17.06 - $16.80,"3,269,594","5,390,495",$18.68 - $15.30,$6.38 bil,$0.50,11.75,$-904.55 mil
https://www.reit.com/investing/reit-directory/gazit-globe,Gazit Globe,GZT,"Miami, Florida",Diversified,$7.85,,-0.43,-0.05%,REOC,Public,Diversified,Equity,GZT,"New York Stock Exchange, Inc. (NYSE)",$7.79,$7.83 - $7.60,"3,565","1,927",$10.96 - $7.79,$1.50 bil,$0.11,5.25,$204.24 mil
https://www.reit.com/investing/reit-directory/new-senior-investment-group,New Senior Investment Group,SNR,"New York, New York",Health care,$5.30,,-0.60,-0.10%,REIT,Public,Health care,Equity,SNR,NYSE American (NYSEMKT),$5.22,$5.21 - $4.95,"1,166,650","455,102",$10.46 - $5.17,$435.39 mil,$0.13,9.96,$81.19 mil
https://www.reit.com/investing/reit-directory/braemar-hotels-resorts-inc,"Braemar Hotels & Resorts, Inc.",BHR,"Dallas, Texas",Lodging / Resorts,N/A,,-0.83,-0.08%,REIT,Public,Lodging/Resorts,Equity,BHR,"New York Stock Exchange, Inc. (NYSE)",$9.79,$10.04 - $9.81,"200,056","127,358",$11.97 - $8.60,$0.00,$0.16,6.54,$57.57 mil
